time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
1733763428.50590277,0.00534481,2107,0.00042692,0.00000000,0,0.00000000,31088,31174,224,0.00007563
1733763428.50590277,0.00443064,2107,0.00022764,0.00000000,0,0.00000000,31174,31181,99,0.00008657
1733763428.57790446,0.00484806,1837,0.00034189,0.00000000,0,0.00000000,31181,31220,185,0.00009611
1733763428.57790446,0.00407323,1837,0.00017476,0.00000000,0,0.00000000,31220,31234,83,0.00008000
1733763428.64690590,0.00498435,2041,0.00038281,0.00000000,0,0.00000000,31234,31300,223,0.00008784
1733763428.64690590,0.00545554,2041,0.00020952,0.00000000,0,0.00000000,31300,31312,101,0.00005831
1733763428.71890736,0.00724159,2133,0.00053880,0.00000000,0,0.00000000,31312,31383,197,0.00009172
1733763428.71890736,0.00643589,2133,0.00027560,0.00000000,0,0.00000000,31383,31409,86,0.00008679
1733763428.79090881,0.00482080,1913,0.00035457,0.00000000,0,0.00000000,31409,31411,166,0.00008517
1733763428.79090881,0.00396530,1913,0.00013726,0.00000000,0,0.00000000,31411,31429,65,0.00009162
1733763428.85991049,0.00670981,1841,0.00038161,0.00000000,0,0.00000000,31429,31473,166,0.00007841
1733763428.85991049,0.00408297,1841,0.00025530,0.00000000,0,0.00000000,31473,31476,105,0.00007105
1733763428.93191195,0.00575787,2055,0.00029496,0.00000000,0,0.00000000,31476,31580,180,0.00008201
1733763428.93191195,0.00761825,2055,0.00018629,0.00000000,0,0.00000000,31580,31617,84,0.00005642
1733763429.00091338,0.00450570,1990,0.00034568,0.00000000,0,0.00000000,31617,31700,192,0.00007546
1733763429.00091338,0.00325693,1990,0.00021526,0.00000000,0,0.00000000,31700,31748,110,0.00009500
1733763429.06991482,0.00490017,2064,0.00047615,0.00000000,0,0.00000000,31748,31678,175,0.00005362
1733763429.06991482,0.00405624,2064,0.00016160,0.00000000,0,0.00000000,31678,31688,75,0.00008140
1733763429.13891625,0.00406796,1601,0.00029288,0.00000000,0,0.00000000,31688,31753,157,0.00004734
1733763429.13891625,0.00370111,1601,0.00031055,0.00000000,0,0.00000000,31753,31699,76,0.00006875
1733763429.21091795,0.00376268,1817,0.00029154,0.00000000,0,0.00000000,31699,31775,167,0.00008479
1733763429.21091795,0.00386446,1817,0.00025018,0.00000000,0,0.00000000,31775,31806,101,0.00004842
1733763429.27991939,0.00444605,2120,0.00026360,0.00000000,0,0.00000000,31806,31784,112,0.00008635
1733763429.27991939,0.00564713,2120,0.00016842,0.00000000,0,0.00000000,31784,31786,49,0.00005950
1733763429.35192084,0.00585714,1842,0.00043195,0.00000000,0,0.00000000,31786,31883,183,0.00004655
1733763429.35192084,0.00436602,1842,0.00020119,0.00000000,0,0.00000000,31883,31904,95,0.00008436
1733763429.42092228,0.00516593,1603,0.00043531,0.00000000,0,0.00000000,31904,31938,155,0.00016799
1733763429.42092228,0.00435405,1603,0.00021649,0.00000000,0,0.00000000,31938,31973,81,0.00007018
1733763429.48992395,0.00498209,1866,0.00030912,0.00000000,0,0.00000000,31973,32049,125,0.00007469
1733763429.48992395,0.00424424,1866,0.00016202,0.00000000,0,0.00000000,32049,32074,67,0.00006264
1733763429.56192541,0.00389870,1915,0.00024653,0.00000000,0,0.00000000,32074,32139,158,0.00007664
1733763429.56192541,0.00461111,1915,0.00040667,0.00000000,0,0.00000000,32139,32098,79,0.00007885
1733763429.63092685,0.00572427,1945,0.00045071,0.00000000,0,0.00000000,32098,32132,146,0.00008284
1733763429.63092685,0.00350674,1945,0.00029054,0.00000000,0,0.00000000,32132,32124,79,0.00007536
1733763429.70292830,0.00591823,1619,0.00034251,0.00000000,0,0.00000000,32124,32189,125,0.00007301
1733763429.70292830,0.00338202,1619,0.00010938,0.00000000,0,0.00000000,32189,32207,54,0.00008791
1733763429.77192974,0.00467209,1817,0.00044323,0.00000000,0,0.00000000,32207,32308,176,0.00007704
1733763429.77192974,0.00295105,1817,0.00019711,0.00000000,0,0.00000000,32308,32328,84,0.00007683
1733763429.84393144,0.00497329,1990,0.00046473,0.00000000,0,0.00000000,32088,32150,156,0.00007882
1733763429.84393144,0.00492733,1990,0.00020807,0.00000000,0,0.00000000,32150,32170,84,0.00007705
1733763429.90693283,0.00519670,1634,0.00025812,0.00000000,0,0.00000000,32170,32271,136,0.00007822
1733763429.90693283,0.00342470,1634,0.00014097,0.00000000,0,0.00000000,32271,32297,66,0.00006570
1733763429.97893429,0.00299634,1818,0.00029397,0.00000000,0,0.00000000,32297,32401,194,0.00007256
1733763429.97893429,0.00388407,1818,0.00033807,0.00000000,0,0.00000000,32401,32391,92,0.00006527
1733763430.04793572,0.00597298,2029,0.00044731,0.00000000,0,0.00000000,32391,32521,190,0.00004603
1733763430.04793572,0.00422692,2029,0.00030300,0.00000000,0,0.00000000,32521,32508,107,0.00005741
1733763430.11993718,0.00425236,1912,0.00020319,0.00000000,0,0.00000000,32508,32553,109,0.00004474
1733763430.11993718,0.00515570,1912,0.00013449,0.00000000,0,0.00000000,32553,32558,39,0.00006921
1733763430.18893886,0.00499969,2083,0.00061741,0.00000000,0,0.00000000,32558,32673,240,0.00005296
1733763430.18893886,0.00429993,2083,0.00036362,0.00000000,0,0.00000000,32673,32735,129,0.00007257
1733763430.25794029,0.00456656,1961,0.00035895,0.00000000,0,0.00000000,32735,32813,211,0.00007461
1733763430.25794029,0.00316405,1961,0.00016223,0.00000000,0,0.00000000,32813,32873,93,0.00007867
1733763430.32994175,0.00641933,1972,0.00031061,0.00000000,0,0.00000000,32873,32930,114,0.00006755
1733763430.32994175,0.00350673,1972,0.00015062,0.00000000,0,0.00000000,32930,32922,53,0.00007600
1733763430.39894319,0.00442277,2115,0.00047763,0.00000000,0,0.00000000,32922,33079,298,0.00006584
1733763430.39894319,0.00343015,2115,0.00043199,0.00000000,0,0.00000000,32866,32994,155,0.00007418
1733763430.46794462,0.00527256,1921,0.00034981,0.00000000,0,0.00000000,32798,32938,211,0.00007580
1733763430.46794462,0.00399819,1921,0.00022000,0.00000000,0,0.00000000,32938,32978,107,0.00007019
1733763430.53994632,0.00452618,1889,0.00020172,0.00000000,0,0.00000000,32978,33040,107,0.00007732
1733763430.53994632,0.00456402,1889,0.00014772,0.00000000,0,0.00000000,33040,33066,43,0.00008151
1733763430.60894775,0.00645029,2237,0.00098229,0.00000000,0,0.00000000,33066,33224,260,0.00006909
1733763430.60894775,0.00320712,2237,0.00018791,0.00000000,0,0.00000000,32702,32812,122,0.00009016
1733763430.68094921,0.00404023,1860,0.00028153,0.00000000,0,0.00000000,32812,32953,192,0.00007361
1733763430.68094921,0.00383164,1860,0.00019215,0.00000000,0,0.00000000,32953,33007,85,0.00005879
1733763430.75295067,0.00495329,2129,0.00014372,0.00000000,0,0.00000000,33007,33087,91,0.00004773
1733763430.75295067,0.00347750,2129,0.00011399,0.00000000,0,0.00000000,33087,33117,56,0.00008332
1733763430.82195234,0.00440894,2407,0.00027951,0.00000000,0,0.00000000,33117,33174,166,0.00007100
1733763430.82195234,0.00480190,2407,0.00015979,0.00000000,0,0.00000000,33174,33212,82,0.00008683
1733763430.89395380,0.00455015,1987,0.00030146,0.00000000,0,0.00000000,33212,33295,173,0.00008059
1733763430.89395380,0.00317728,1987,0.00019300,0.00000000,0,0.00000000,33295,33273,84,0.00006977
1733763430.96295524,0.00476535,2237,0.00018008,0.00000000,0,0.00000000,33273,33309,98,0.00007807
1733763430.96295524,0.00364067,2237,0.00009733,0.00000000,0,0.00000000,33309,33327,42,0.00007748
1733763431.03495669,0.00394150,2386,0.00026551,0.00000000,0,0.00000000,33327,33429,166,0.00004525
1733763431.03495669,0.00416415,2386,0.00019447,0.00000000,0,0.00000000,33429,33448,81,0.00008394
1733763431.10395837,0.00582200,1825,0.00077133,0.00000000,0,0.00000000,33448,33641,221,0.00009017
1733763431.10395837,0.00301212,1825,0.00018903,0.00000000,0,0.00000000,32685,32730,87,0.00008620
1733763431.17595983,0.00412462,2210,0.00016343,0.00000000,0,0.00000000,32730,32838,115,0.00007614
1733763431.17595983,0.00397115,2210,0.00014747,0.00000000,0,0.00000000,32838,32872,57,0.00004965
1733763431.24496126,0.00548965,2176,0.00063316,0.00000000,0,0.00000000,32872,33076,252,0.00007822
1733763431.24496126,0.00509047,2176,0.00039485,0.00000000,0,0.00000000,33076,33118,123,0.00009664
1733763431.31696272,0.00627809,1611,0.00055006,0.00000000,0,0.00000000,33118,33278,299,0.00008469
1733763431.31696272,0.00572868,1611,0.00032779,0.00000000,0,0.00000000,33278,33357,152,0.00004502
1733763431.38596439,0.00443765,2014,0.00023540,0.00000000,0,0.00000000,33357,33421,108,0.00007874
1733763431.38596439,0.00320592,2014,0.00010711,0.00000000,0,0.00000000,33421,33431,48,0.00008447
1733763431.45796585,0.00454502,1724,0.00063473,0.00000000,0,0.00000000,33431,33593,345,0.00007872
1733763431.45796585,0.00493635,1724,0.00048168,0.00000000,0,0.00000000,33593,33636,195,0.00007900
1733763431.52696729,0.00457578,2055,0.00043338,0.00000000,0,0.00000000,33636,33806,288,0.00008599
1733763431.52696729,0.00704384,2055,0.00072930,0.00000000,0,0.00000000,33806,33748,140,0.00009853
1733763431.59596872,0.00468857,1822,0.00020917,0.00000000,0,0.00000000,33748,33656,125,0.00007805
1733763431.59596872,0.00491071,1822,0.00018391,0.00000000,0,0.00000000,33656,33678,57,0.00006368
1733763431.66797042,0.00643170,1362,0.00077699,0.00000000,0,0.00000000,33678,33968,377,0.00008570
1733763431.66797042,0.00710105,1362,0.00047183,0.00000000,0,0.00000000,33968,34062,169,0.00007458
1733763431.73697186,0.00798271,2266,0.00100151,0.00000000,0,0.00000000,34062,34227,371,0.00009219
1733763431.73697186,0.00719830,2266,0.00068025,0.00000000,0,0.00000000,34227,34318,194,0.00007969
1733763431.80597329,0.00526463,1670,0.00031404,0.00000000,0,0.00000000,34164,34365,240,0.00008006
1733763431.80597329,0.00564189,1670,0.00037521,0.00000000,0,0.00000000,34365,34384,113,0.00006380
1733763431.87497473,0.00621041,1739,0.00059110,0.00000000,0,0.00000000,34384,34606,380,0.00010752
1733763431.87497473,0.00592261,1739,0.00099724,0.00000000,0,0.00000000,34606,34760,223,0.00007210
1733763431.94397616,0.00608405,1273,0.00025020,0.00000000,0,0.00000000,33500,33618,123,0.00009217
1733763431.94397616,0.00305501,1273,0.00010626,0.00000000,0,0.00000000,33618,33644,54,0.00008646
1733763432.01297760,0.00436258,1492,0.00053072,0.00000000,0,0.00000000,33644,34016,437,0.00007330
1733763432.01297760,0.00589567,1492,0.00037212,0.00000000,0,0.00000000,34016,34147,240,0.00005719
1733763432.08197904,0.00723829,1648,0.00081895,0.00000000,0,0.00000000,34147,34316,327,0.00005365
1733763432.08197904,0.00494461,1648,0.00034782,0.00000000,0,0.00000000,34316,34345,165,0.00007296
1733763432.15098071,0.00704628,1696,0.00062872,0.00000000,0,0.00000000,34345,34618,410,0.00007984
1733763432.15098071,0.00509395,1696,0.00039148,0.00000000,0,0.00000000,34618,34655,187,0.00008866
1733763432.21998215,0.00741179,1823,0.00082181,0.00000000,0,0.00000000,34655,34854,360,0.00007194
1733763432.21998215,0.00602099,1823,0.00056954,0.00000000,0,0.00000000,34854,34766,200,0.00009244
1733763432.28898358,0.00688572,1735,0.00054944,0.00000000,0,0.00000000,34766,34955,336,0.00008458
1733763432.28898358,0.00793488,1735,0.00072648,0.00000000,0,0.00000000,34955,35020,163,0.00004646
1733763432.36098504,0.00702612,1796,0.00053623,0.00000000,0,0.00000000,34804,35076,359,0.00003977
1733763432.36098504,0.00649022,1796,0.00063887,0.00000000,0,0.00000000,35076,35117,196,0.00007724
1733763432.42998648,0.00451611,1131,0.00025114,0.00000000,0,0.00000000,35117,35262,197,0.00005781
1733763432.42998648,0.00434215,1131,0.00023202,0.00000000,0,0.00000000,35262,35271,98,0.00006838
1733763432.49298787,0.00759329,1831,0.00101747,0.00000000,0,0.00000000,35271,35379,403,0.00007422
1733763432.49298787,0.00518840,1831,0.00038961,0.00000000,0,0.00000000,35220,35310,208,0.00009263
1733763432.56798959,0.00652536,1127,0.00040968,0.00000000,0,0.00000000,35310,35392,157,0.00006371
1733763432.56798959,0.00335755,1127,0.00016791,0.00000000,0,0.00000000,35392,35447,86,0.00007366
1733763432.63399100,0.00499626,1844,0.00059090,0.00000000,0,0.00000000,35447,35662,367,0.00008528
1733763432.63399100,0.00653128,1844,0.00066878,0.00000000,0,0.00000000,35662,35771,207,0.00005973
1733763432.70599246,0.00712790,1417,0.00034935,0.00000000,0,0.00000000,35771,35905,205,0.00006524
1733763432.70599246,0.00453302,1417,0.00025370,0.00000000,0,0.00000000,35905,35901,103,0.00007431
1733763432.77499390,0.00898346,1945,0.00094526,0.00000000,0,0.00000000,35901,36155,418,0.00006918
1733763432.77499390,0.00674157,1945,0.00064041,0.00000000,0,0.00000000,36155,36224,231,0.00007621
1733763432.84399533,0.00812127,1794,0.00242688,0.00000000,0,0.00000000,36224,36454,264,0.00005763
1733763432.84399533,0.00623814,1794,0.00025278,0.00000000,0,0.00000000,35452,35543,133,0.00004814
1733763432.91299677,0.00594368,2034,0.00051927,0.00000000,0,0.00000000,35543,35891,414,0.00003870
1733763432.91299677,0.00649002,2034,0.00040134,0.00000000,0,0.00000000,35891,35992,230,0.00006136
1733763432.98199844,0.00768442,1817,0.00064299,0.00000000,0,0.00000000,35992,36209,302,0.00007014
1733763432.98199844,0.00627330,1817,0.00033443,0.00000000,0,0.00000000,36209,36256,172,0.00006839
1733763433.05099988,0.00421912,1456,0.00059118,0.00000000,0,0.00000000,36256,36400,346,0.00007205
1733763433.05099988,0.00415966,1456,0.00026109,0.00000000,0,0.00000000,36400,36488,162,0.00005011
1733763433.12000132,0.00608846,2148,0.00101964,0.00000000,0,0.00000000,36488,36700,429,0.00007275
1733763433.12000132,0.00703682,2148,0.00037585,0.00000000,0,0.00000000,36518,36667,224,0.00004201
1733763433.18900275,0.00544657,1352,0.00036563,0.00000000,0,0.00000000,36667,36849,239,0.00007094
1733763433.18900275,0.00326875,1352,0.00023726,0.00000000,0,0.00000000,36849,36907,128,0.00005383
1733763433.25800419,0.00642913,2277,0.00062129,0.00000000,0,0.00000000,36907,37197,471,0.00007773
1733763433.25800419,0.00597198,2277,0.00044060,0.00000000,0,0.00000000,37045,37161,242,0.00006756
1733763433.32700562,0.00545102,1803,0.00031765,0.00000000,0,0.00000000,37161,37272,193,0.00005746
1733763433.32700562,0.00624129,1803,0.00037303,0.00000000,0,0.00000000,37272,37309,115,0.00007224
1733763433.39600706,0.00723522,2362,0.00064606,0.00000000,0,0.00000000,37309,37567,462,0.00007369
1733763433.39600706,0.00433344,2362,0.00041291,0.00000000,0,0.00000000,37567,37665,222,0.00007377
1733763433.46500874,0.00925943,1890,0.00099558,0.00000000,0,0.00000000,37665,37846,304,0.00005903
1733763433.46500874,0.00497124,1890,0.00030642,0.00000000,0,0.00000000,37102,37215,152,0.00007437
1733763433.53401017,0.00670079,1836,0.00061338,0.00000000,0,0.00000000,37215,37577,460,0.00007685
1733763433.53401017,0.00566543,1836,0.00045263,0.00000000,0,0.00000000,37577,37666,229,0.00007190
1733763433.60301161,0.00725200,2108,0.00063199,0.00000000,0,0.00000000,37666,37890,401,0.00006071
1733763433.60301161,0.00554974,2108,0.00040716,0.00000000,0,0.00000000,37890,37982,214,0.00007690
1733763433.67501307,0.00503715,1602,0.00034021,0.00000000,0,0.00000000,37982,38153,244,0.00007630
1733763433.67501307,0.00370741,1602,0.00028777,0.00000000,0,0.00000000,38153,38142,111,0.00005601
1733763433.74101448,0.00930047,2625,0.00129429,0.00000000,0,0.00000000,38142,38571,478,0.00007262
1733763433.74101448,0.00548982,2625,0.00044905,0.00000000,0,0.00000000,37830,37926,232,0.00008357
1733763433.80701590,0.00657276,2223,0.00042231,0.00000000,0,0.00000000,37926,38098,241,0.00008253
1733763433.80701590,0.00493268,2223,0.00027347,0.00000000,0,0.00000000,38098,38156,117,0.00005851
1733763433.87901735,0.00833241,2554,0.00070544,0.00000000,0,0.00000000,38156,38456,477,0.00007439
1733763433.87901735,0.00536418,2554,0.00045491,0.00000000,0,0.00000000,38456,38537,240,0.00008150
1733763433.94801903,0.00708543,2191,0.00056302,0.00000000,0,0.00000000,38537,38726,357,0.00004030
1733763433.94801903,0.00777318,2191,0.00057607,0.00000000,0,0.00000000,38726,38765,178,0.00004265
1733763434.01402044,0.00554742,1781,0.00056572,0.00000000,0,0.00000000,38765,38931,361,0.00005759
1733763434.01402044,0.00424064,1781,0.00037183,0.00000000,0,0.00000000,38931,39006,192,0.00011317
1733763434.08602190,0.01096431,2603,0.00117422,0.00000000,0,0.00000000,39006,39275,538,0.00006004
1733763434.08602190,0.00818833,2603,0.00080278,0.00000000,0,0.00000000,39275,39359,277,0.00005895
1733763434.15502334,0.00926436,2262,0.00058248,0.00000000,0,0.00000000,39359,39498,334,0.00007173
1733763434.15502334,0.00442826,2262,0.00032575,0.00000000,0,0.00000000,39498,39544,161,0.00007071
1733763434.22402477,0.00851179,2968,0.00082455,0.00000000,0,0.00000000,39544,39802,523,0.00004427
1733763434.22402477,0.00884611,2968,0.00096333,0.00000000,0,0.00000000,39802,39812,269,0.00008173
1733763434.29302621,0.00660473,2578,0.00051920,0.00000000,0,0.00000000,39812,39988,348,0.00008918
1733763434.29302621,0.00626809,2578,0.00037798,0.00000000,0,0.00000000,39988,40026,176,0.00004358
1733763434.36202788,0.00747591,2563,0.00097115,0.00000000,0,0.00000000,40026,40167,472,0.00008579
1733763434.36202788,0.00776837,2563,0.00065363,0.00000000,0,0.00000000,39836,39966,237,0.00009261
1733763434.43102932,0.00773729,2665,0.00059872,0.00000000,0,0.00000000,39966,40172,345,0.00007781
1733763434.43102932,0.00516806,2665,0.00037901,0.00000000,0,0.00000000,40172,40186,174,0.00008168
1733763434.50003076,0.00886643,2101,0.00073993,0.00000000,0,0.00000000,40186,40357,304,0.00008267
1733763434.50003076,0.00512591,2101,0.00023705,0.00000000,0,0.00000000,39182,39316,145,0.00010312
1733763434.56903219,0.01024249,3227,0.00054787,0.00000000,0,0.00000000,39316,39689,427,0.00004436
1733763434.56903219,0.00514540,3227,0.00030293,0.00000000,0,0.00000000,39689,39783,180,0.00004678
1733763434.63803363,0.00607284,2449,0.00035722,0.00000000,0,0.00000000,39783,39940,241,0.00009961
1733763434.63803363,0.00447704,2449,0.00021506,0.00000000,0,0.00000000,39940,39965,106,0.00007573
1733763434.71003509,0.00841054,3362,0.00058385,0.00000000,0,0.00000000,39965,40221,420,0.00009040
1733763434.71003509,0.00578097,3362,0.00043315,0.00000000,0,0.00000000,40221,40279,195,0.00006358
1733763434.77903676,0.00958542,2633,0.00044773,0.00000000,0,0.00000000,40279,40399,236,0.00009871
1733763434.77903676,0.00657746,2633,0.00038596,0.00000000,0,0.00000000,40399,40401,119,0.00004658
1733763434.84803820,0.00790130,2982,0.00061782,0.00000000,0,0.00000000,40401,40636,413,0.00005943
1733763434.84803820,0.00683338,2982,0.00054933,0.00000000,0,0.00000000,40636,40638,220,0.00010730
1733763434.91703963,0.00844652,3217,0.00053244,0.00000000,0,0.00000000,40638,40742,217,0.00004832
1733763434.91703963,0.00505166,3217,0.00020370,0.00000000,0,0.00000000,40742,40779,108,0.00007299
1733763434.98604107,0.00696455,2687,0.00052475,0.00000000,0,0.00000000,40779,40983,360,0.00007989
1733763434.98604107,0.00542080,2687,0.00049948,0.00000000,0,0.00000000,40983,40966,190,0.00009293
1733763435.05504251,0.00783733,3472,0.00067280,0.00000000,0,0.00000000,40966,41131,422,0.00008550
1733763435.05504251,0.00583282,3472,0.00040880,0.00000000,0,0.00000000,41131,41209,223,0.00006375
1733763435.12404394,0.00711962,2923,0.00067157,0.00000000,0,0.00000000,41209,41255,332,0.00012706
1733763435.12404394,0.00678285,2923,0.00040463,0.00000000,0,0.00000000,41255,41303,161,0.00006122
1733763435.19604564,0.01184428,3380,0.00125656,0.00000000,0,0.00000000,41303,41548,503,0.00006186
1733763435.19604564,0.00803451,3380,0.00048120,0.00000000,0,0.00000000,41548,41595,252,0.00010972
1733763435.26504707,0.00972993,3389,0.00056906,0.00000000,0,0.00000000,41595,41748,294,0.00007423
1733763435.26504707,0.00744952,3389,0.00053206,0.00000000,0,0.00000000,41748,41582,135,0.00009343
1733763435.33404851,0.00891864,2987,0.00086356,0.00000000,0,0.00000000,41582,41887,591,0.00010471
1733763435.33404851,0.00737879,2987,0.00055044,0.00000000,0,0.00000000,41887,41978,310,0.00007664
1733763435.40604997,0.01586444,3113,0.00239360,0.00000000,0,0.00000000,41978,43242,1796,0.00008324
1733763435.40604997,0.01122098,3113,0.00295044,0.00000000,0,0.00000000,43242,43697,819,0.00010441
1733763435.47505140,0.00695409,2113,0.00104238,0.00000000,0,0.00000000,42604,43370,867,0.00011579
1733763435.47505140,0.00798519,2113,0.00129163,0.00000000,0,0.00000000,43370,43600,441,0.00005889
1733763435.54405308,0.01021445,2900,0.00289497,0.00000000,0,0.00000000,43600,44897,1400,0.00005952
1733763435.54405308,0.00679301,2900,0.00123287,0.00000000,0,0.00000000,44289,44605,662,0.00008617
1733763435.61305451,0.01056231,2630,0.00168006,0.00000000,0,0.00000000,44605,45244,852,0.00012367
1733763435.61305451,0.00890258,2630,0.00123371,0.00000000,0,0.00000000,45244,45430,443,0.00005587
1733763435.68505597,0.00972614,3189,0.00180601,0.00000000,0,0.00000000,45430,46075,1251,0.00010053
1733763435.68505597,0.00895362,3189,0.00128633,0.00000000,0,0.00000000,46075,46177,611,0.00012173
1733763435.74505734,0.01110759,2948,0.00137841,0.00000000,0,0.00000000,46177,46533,835,0.00011151
1733763435.74505734,0.00961383,2948,0.00126534,0.00000000,0,0.00000000,46533,46666,428,0.00010480
1733763435.82005882,0.01007121,2970,0.00153820,0.00000000,0,0.00000000,46666,47094,929,0.00011304
1733763435.82005882,0.00747433,2970,0.00106349,0.00000000,0,0.00000000,47094,47162,485,0.00011784
1733763435.88906026,0.00692181,2336,0.00120096,0.00000000,0,0.00000000,47162,47417,710,0.00009784
1733763435.88906026,0.00646390,2336,0.00074536,0.00000000,0,0.00000000,47417,47464,355,0.00011797
1733763435.95806193,0.00954808,2241,0.00171181,0.00000000,0,0.00000000,47464,47567,579,0.00011592
1733763435.95806193,0.00573114,2241,0.00061746,0.00000000,0,0.00000000,47567,47637,290,0.00011541
1733763436.03006339,0.01071861,2532,0.00165629,0.00000000,0,0.00000000,47637,47831,651,0.00010774
1733763436.03006339,0.00686495,2532,0.00068384,0.00000000,0,0.00000000,47831,47976,337,0.00010884
1733763436.09906483,0.00647967,2244,0.00094951,0.00000000,0,0.00000000,47976,48165,501,0.00013691
1733763436.09906483,0.00860953,2244,0.00102914,0.00000000,0,0.00000000,48165,48205,245,0.00008060
1733763436.16806626,0.01052976,2998,0.00141744,0.00000000,0,0.00000000,48205,48361,681,0.00012179
1733763436.16806626,0.00868378,2998,0.00070426,0.00000000,0,0.00000000,48361,48442,345,0.00011816
1733763436.23706770,0.00850783,2621,0.00073573,0.00000000,0,0.00000000,48442,48687,456,0.00010510
1733763436.23706770,0.00752328,2621,0.00047913,0.00000000,0,0.00000000,48687,48715,216,0.00010555
1733763436.30906940,0.00965735,3149,0.00253252,0.00000000,0,0.00000000,48715,49851,1792,0.00011167
1733763436.30906940,0.00973118,3149,0.00208856,0.00000000,0,0.00000000,49851,50118,816,0.00012217
1733763436.37807083,0.01027359,2600,0.00180263,0.00000000,0,0.00000000,50118,50651,1145,0.00005065
1733763436.37807083,0.00874087,2600,0.00110870,0.00000000,0,0.00000000,50651,50843,540,0.00013180
1733763436.45007229,0.00961964,3171,0.00175377,0.00000000,0,0.00000000,50843,51407,1102,0.00010199
1733763436.45007229,0.01245077,3171,0.00250795,0.00000000,0,0.00000000,51407,51799,546,0.00010084
1733763436.51907372,0.00715448,2656,0.00100030,0.00000000,0,0.00000000,50283,51018,843,0.00010047
1733763436.51907372,0.01031343,2656,0.00114453,0.00000000,0,0.00000000,51018,51217,404,0.00009318
1733763436.59107542,0.00772526,2880,0.00121711,0.00000000,0,0.00000000,51217,51771,872,0.00011138
1733763436.59107542,0.00635074,2880,0.00070621,0.00000000,0,0.00000000,51771,51945,391,0.00007527
1733763436.66007686,0.00667227,2326,0.00099560,0.00000000,0,0.00000000,51945,52355,683,0.00012279
1733763436.66007686,0.00612751,2326,0.00060042,0.00000000,0,0.00000000,52355,52474,325,0.00008309
1733763436.73207831,0.00673497,2670,0.00132031,0.00000000,0,0.00000000,52474,52844,773,0.00010439
1733763436.73207831,0.00668137,2670,0.00077938,0.00000000,0,0.00000000,52844,52944,369,0.00005772
1733763436.80407977,0.00791477,2196,0.00096176,0.00000000,0,0.00000000,52944,53248,595,0.00005556
1733763436.80407977,0.00644321,2196,0.00081166,0.00000000,0,0.00000000,53248,53224,274,0.00009312
1733763436.87308145,0.00765087,2380,0.00104129,0.00000000,0,0.00000000,53224,53601,680,0.00009812
1733763436.87308145,0.00668485,2380,0.00100365,0.00000000,0,0.00000000,53601,53717,331,0.00005738
1733763436.94508290,0.00722507,2492,0.00104182,0.00000000,0,0.00000000,53717,53963,599,0.00009058
1733763436.94508290,0.00613193,2492,0.00080508,0.00000000,0,0.00000000,53963,54005,278,0.00010455
1733763437.01108432,0.00704645,2238,0.00091517,0.00000000,0,0.00000000,54005,54227,522,0.00005058
1733763437.01108432,0.00469930,2238,0.00039316,0.00000000,0,0.00000000,54227,54317,209,0.00009060
1733763437.08308578,0.01195040,3021,0.00436541,0.00000000,0,0.00000000,54317,54689,653,0.00010172
1733763437.08308578,0.00688935,3021,0.00045188,0.00000000,0,0.00000000,53174,53402,277,0.00007583
1733763437.15208721,0.00604579,2824,0.00073001,0.00000000,0,0.00000000,53402,53870,546,0.00009435
1733763437.15208721,0.00662928,2824,0.00042361,0.00000000,0,0.00000000,53870,54021,240,0.00009224
1733763437.22108889,0.00903269,3488,0.00087867,0.00000000,0,0.00000000,54021,54459,590,0.00007376
1733763437.22108889,0.00785853,3488,0.00063270,0.00000000,0,0.00000000,54459,54537,284,0.00008566
1733763437.29009032,0.00597143,2864,0.00067800,0.00000000,0,0.00000000,54537,54797,447,0.00009804
1733763437.29009032,0.00808630,2864,0.00059418,0.00000000,0,0.00000000,54797,54882,215,0.00010287
1733763437.36209178,0.00920608,3406,0.00080378,0.00000000,0,0.00000000,54882,55177,471,0.00011586
1733763437.36209178,0.00877802,3406,0.00075950,0.00000000,0,0.00000000,55177,55250,260,0.00007745
1733763437.43109322,0.00893913,2530,0.00099610,0.00000000,0,0.00000000,55250,55376,370,0.00009727
1733763437.43109322,0.00645570,2530,0.00039683,0.00000000,0,0.00000000,55376,55477,187,0.00009760
1733763437.50309467,0.01037913,2687,0.00084692,0.00000000,0,0.00000000,55477,55597,325,0.00010225
1733763437.50309467,0.00800658,2687,0.00055019,0.00000000,0,0.00000000,55597,55624,165,0.00013704
1733763437.57509637,0.00655608,2222,0.00055915,0.00000000,0,0.00000000,55624,55770,311,0.00006002
1733763437.57509637,0.00741654,2222,0.00066422,0.00000000,0,0.00000000,55770,55775,159,0.00011799
1733763437.64409781,0.00538775,2240,0.00038133,0.00000000,0,0.00000000,55775,55928,245,0.00006173
1733763437.64409781,0.00416194,2240,0.00021112,0.00000000,0,0.00000000,55928,55961,103,0.00010497
1733763437.71609926,0.00715821,2751,0.00079978,0.00000000,0,0.00000000,55961,56056,361,0.00008087
1733763437.71609926,0.00871593,2751,0.00037313,0.00000000,0,0.00000000,56056,56102,183,0.00012547
1733763437.78810096,0.00820952,2475,0.00067796,0.00000000,0,0.00000000,56102,56140,272,0.00008929
1733763437.78810096,0.00727910,2475,0.00041885,0.00000000,0,0.00000000,56140,56195,126,0.00009174
